time,BCKGRND
1995.000000000,29.02550066814031
1997.500000000,28.91293618187767
2000.000000000,28.80081108885621
2002.500000000,28.68912389050717
2005.000000000,28.57787308923245
2007.500000000,28.46705718848329
2010.000000000,28.35667469283722
2012.500000000,28.24672410807362
2015.000000000,28.13720394124758
2017.500000000,28.02811270076236
2020.000000000,27.91944889644034
2022.500000000,27.81121103959243
2025.000000000,27.70339764308611
2027.500000000,27.59600722141206
2030.000000000,27.48903829074935
2032.500000000,27.38248936902924
2035.000000000,27.27635897599773
2037.500000000,27.17064563327662
2040.000000000,27.06534786442340
2042.500000000,26.96046419498983
2045.000000000,26.85599315257915
2047.500000000,26.75193326690216
2050.000000000,26.64828306983204
2052.500000000,26.54504109545792
2055.000000000,26.44220588013732
2057.500000000,26.33977596254739
2060.000000000,26.23774988373501
2062.500000000,26.13612618716580
2065.000000000,26.03490341877189
2067.500000000,25.93408012699879
2070.000000000,25.83365486285098
2072.500000000,25.73362617993664
2075.000000000,25.63399263451116
2077.500000000,25.53475278551979
2080.000000000,25.43590519463915
2082.500000000,25.33744842631782
2085.000000000,25.23938104781596
2087.500000000,25.14170162924392
2090.000000000,25.04440874359999
2092.500000000,24.94750096680718
2095.000000000,24.85097687774903
2097.500000000,24.75483505830469
2100.000000000,24.65907409338292
2102.500000000,24.56369257095539
2105.000000000,24.46868908208906
2107.500000000,24.37406222097771
2110.000000000,24.27981058497265
2112.500000000,24.18593277461271
2115.000000000,24.09242739365330
2117.500000000,23.99929304909478
2120.000000000,23.90652835121007
2122.500000000,23.81413191357145
2125.000000000,23.72210235307660
2127.500000000,23.63043828997408
2130.000000000,23.53913834788785
2132.500000000,23.44820115384129
2135.000000000,23.35762533828038
2137.500000000,23.26740953509636
2140.000000000,23.17755238164754
2142.500000000,23.08805251878059
2145.000000000,22.99890859085113
2147.500000000,22.91011924574371
2150.000000000,22.82168313489115
2152.500000000,22.73359891329324
2155.000000000,22.64586523953495
2157.500000000,22.55848077580387
2160.000000000,22.47144418790725
2162.500000000,22.38475414528839
2165.000000000,22.29840932104240
2167.500000000,22.21240839193157
2170.000000000,22.12675003840008
2172.500000000,22.04143294458818
2175.000000000,21.95645579834595
2177.500000000,21.87181729124639
2180.000000000,21.78751611859818
2182.500000000,21.70355097945784
2185.000000000,21.61992057664141
2187.500000000,21.53662361673569
2190.000000000,21.45365881010896
2192.500000000,21.37102487092135
2195.000000000,21.28872051713463
2197.500000000,21.20674447052159
2200.000000000,21.12509545667509
2202.500000000,21.04377220501654
2205.000000000,20.96277344880404
2207.500000000,20.88209792514008
2210.000000000,20.80174437497892
2212.500000000,20.72171154313338
2215.000000000,20.64199817828146
2217.500000000,20.56260303297245
2220.000000000,20.48352486363273
2222.500000000,20.40476243057110
2225.000000000,20.32631449798389
2227.500000000,20.24817983395964
2230.000000000,20.17035721048336
2232.500000000,20.09284540344065
2235.000000000,20.01564319262128
2237.500000000,19.93874936172254
2240.000000000,19.86216269835229
2242.500000000,19.78588199403159
2245.000000000,19.70990604419719
2247.500000000,19.63423364820351
2250.000000000,19.55886360932449
2252.500000000,19.48379473475507
2255.000000000,19.40902583561240
2257.500000000,19.33455572693678
2260.000000000,19.26038322769229
2262.500000000,19.18650716076719
2265.000000000,19.11292635297400
2267.500000000,19.03963963504945
2270.000000000,18.96664584165396
2272.500000000,18.89394381137108
2275.000000000,18.82153238670660
2277.500000000,18.74941041408738
2280.000000000,18.67757674385997
2282.500000000,18.60603023028907
2285.000000000,18.53476973155572
2287.500000000,18.46379410975517
2290.000000000,18.39310223089469
2292.500000000,18.32269296489112
2295.000000000,18.25256518556809
2297.500000000,18.18271777065327
2300.000000000,18.11314960177519
2302.500000000,18.04385956446000
