,site,time,value
583,TRGW-2-2-15,4235.5,35.20378677
584,TRGW-2-2-15,4236.5,35.20231595
585,TRGW-2-2-15,4237.5,35.2007856
586,TRGW-2-2-15,4238.5,35.19921103
587,TRGW-2-2-15,4239.5,35.19746804
588,TRGW-2-2-15,4240.5,35.19645179
589,TRGW-2-2-15,4241.5,35.19493526
590,TRGW-2-2-15,4242.5,35.19272914
591,TRGW-2-2-15,4243.5,35.19152396
592,TRGW-2-2-15,4244.5,35.19168461
593,TRGW-2-2-15,4245.5,35.1906925
594,TRGW-2-2-15,4246.5,35.1889386
595,TRGW-2-2-15,4247.5,35.18580193
596,TRGW-2-2-15,4248.5,35.18356758
597,TRGW-2-2-15,4249.5,35.18248947
598,TRGW-2-2-15,4250.5,35.1802762
599,TRGW-2-2-15,4251.5,35.17791091
600,TRGW-2-2-15,4252.5,35.17613976
601,TRGW-2-2-15,4253.5,35.17411426
602,TRGW-2-2-15,4254.5,35.17156877
603,TRGW-2-2-15,4255.5,35.16896432
604,TRGW-2-2-15,4256.5,35.16672635
605,TRGW-2-2-15,4257.5,35.16436901
606,TRGW-2-2-15,4258.5,35.16162382
607,TRGW-2-2-15,4259.5,35.15925881
608,TRGW-2-2-15,4260.5,35.15651104
609,TRGW-2-2-15,4261.5,35.15371507
610,TRGW-2-2-15,4262.5,35.1519043
611,TRGW-2-2-15,4263.5,35.14907603
612,TRGW-2-2-15,4264.5,35.14664599
613,TRGW-2-2-15,4265.5,35.14375909
614,TRGW-2-2-15,4266.5,35.14144855
615,TRGW-2-2-15,4267.5,35.13873949
616,TRGW-2-2-15,4268.5,35.13612327
617,TRGW-2-2-15,4269.5,35.13361031
618,TRGW-2-2-15,4270.5,35.13107722
619,TRGW-2-2-15,4271.5,35.1288646
620,TRGW-2-2-15,4272.5,35.12619166
621,TRGW-2-2-15,4273.5,35.12327051
622,TRGW-2-2-15,4274.5,35.12070066
623,TRGW-2-2-15,4275.5,35.11817102
624,TRGW-2-2-15,4276.5,35.11619727
625,TRGW-2-2-15,4277.5,35.11328239
626,TRGW-2-2-15,4278.5,35.11040044
627,TRGW-2-2-15,4279.5,35.10757056
628,TRGW-2-2-15,4280.5,35.10473307
629,TRGW-2-2-15,4281.5,35.10189807
630,TRGW-2-2-15,4282.5,35.09905816
631,TRGW-2-2-15,4283.5,35.09621186
632,TRGW-2-2-15,4284.5,35.09358499
633,TRGW-2-2-15,4285.5,35.09070957
634,TRGW-2-2-15,4286.5,35.08784516
635,TRGW-2-2-15,4287.5,35.0849976
636,TRGW-2-2-15,4288.5,35.08215053
637,TRGW-2-2-15,4289.5,35.07930585
638,TRGW-2-2-15,4290.5,35.07647291
639,TRGW-2-2-15,4291.5,35.07364221
640,TRGW-2-2-15,4292.5,35.07081643
641,TRGW-2-2-15,4293.5,35.06799592
642,TRGW-2-2-15,4294.5,35.06518155
643,TRGW-2-2-15,4295.5,35.06237314
644,TRGW-2-2-15,4296.5,35.05957016
645,TRGW-2-2-15,4297.5,35.05677555
646,TRGW-2-2-15,4298.5,35.05398971
647,TRGW-2-2-15,4299.5,35.05121018
648,TRGW-2-2-15,4300.5,35.04843588
649,TRGW-2-2-15,4301.5,35.04566554
650,TRGW-2-2-15,4302.5,35.04289842
651,TRGW-2-2-15,4303.5,35.04013441
652,TRGW-2-2-15,4304.5,35.03737495
653,TRGW-2-2-15,4305.5,35.03462125
654,TRGW-2-2-15,4306.5,35.03187436
655,TRGW-2-2-15,4307.5,35.02913546
656,TRGW-2-2-15,4308.5,35.02640549
657,TRGW-2-2-15,4309.5,35.02368483
658,TRGW-2-2-15,4310.5,35.02097411
659,TRGW-2-2-15,4311.5,35.0182734
660,TRGW-2-2-15,4312.5,35.01558306
661,TRGW-2-2-15,4313.5,35.01290436
662,TRGW-2-2-15,4314.5,35.01023882
663,TRGW-2-2-15,4315.5,35.00758834
664,TRGW-2-2-15,4316.5,35.00495375
665,TRGW-2-2-15,4317.5,35.00233506
666,TRGW-2-2-15,4318.5,34.99973157
667,TRGW-2-2-15,4319.5,34.99714219
668,TRGW-2-2-15,4320.5,34.99456542
669,TRGW-2-2-15,4321.5,34.99199925
670,TRGW-2-2-15,4322.5,34.98944131
671,TRGW-2-2-15,4323.5,34.98689009
672,TRGW-2-2-15,4324.5,34.9843446
673,TRGW-2-2-15,4325.5,34.98180498
674,TRGW-2-2-15,4326.5,34.97927187
675,TRGW-2-2-15,4327.5,34.97674653
676,TRGW-2-2-15,4328.5,34.97422969
677,TRGW-2-2-15,4329.5,34.9717216
678,TRGW-2-2-15,4330.5,34.96922305
679,TRGW-2-2-15,4331.5,34.96673391
680,TRGW-2-2-15,4332.5,34.96425251
681,TRGW-2-2-15,4333.5,34.96177748
682,TRGW-2-2-15,4334.5,34.95930772
683,TRGW-2-2-15,4335.5,34.95684278
684,TRGW-2-2-15,4336.5,34.95438301
685,TRGW-2-2-15,4337.5,34.95192961
686,TRGW-2-2-15,4338.5,34.9494846
687,TRGW-2-2-15,4339.5,34.94704972
688,TRGW-2-2-15,4340.5,34.94462655
689,TRGW-2-2-15,4341.5,34.94221649
690,TRGW-2-2-15,4342.5,34.93982006
691,TRGW-2-2-15,4343.5,34.93743709
692,TRGW-2-2-15,4344.5,34.93506723
693,TRGW-2-2-15,4345.5,34.93270995
694,TRGW-2-2-15,4346.5,34.93036358
695,TRGW-2-2-15,4347.5,34.92802722
696,TRGW-2-2-15,4348.5,34.92569929
697,TRGW-2-2-15,4349.5,34.92337786
698,TRGW-2-2-15,4350.5,34.92106088
699,TRGW-2-2-15,4351.5,34.91874808
700,TRGW-2-2-15,4352.5,34.91643935
701,TRGW-2-2-15,4353.5,34.91413516
702,TRGW-2-2-15,4354.5,34.91183522
703,TRGW-2-2-15,4355.5,34.90953844
704,TRGW-2-2-15,4356.5,34.90724361
705,TRGW-2-2-15,4357.5,34.90494883
706,TRGW-2-2-15,4358.5,34.90265244
707,TRGW-2-2-15,4359.5,34.90035357
708,TRGW-2-2-15,4360.5,34.8980526
709,TRGW-2-2-15,4361.5,34.89574951
710,TRGW-2-2-15,4362.5,34.89344426
711,TRGW-2-2-15,4363.5,34.89113827
712,TRGW-2-2-15,4364.5,34.8888333
713,TRGW-2-2-15,4365.5,34.8865303
714,TRGW-2-2-15,4366.5,34.88422938
715,TRGW-2-2-15,4367.5,34.88193353
716,TRGW-2-2-15,4368.5,34.87964426
717,TRGW-2-2-15,4369.5,34.87736207
718,TRGW-2-2-15,4370.5,34.87508611
719,TRGW-2-2-15,4371.5,34.87281903
720,TRGW-2-2-15,4372.5,34.87056114
721,TRGW-2-2-15,4373.5,34.868311
722,TRGW-2-2-15,4374.5,34.86606758
723,TRGW-2-2-15,4375.5,34.86383002
724,TRGW-2-2-15,4376.5,34.86159991
725,TRGW-2-2-15,4377.5,34.85937703
726,TRGW-2-2-15,4378.5,34.85716265
727,TRGW-2-2-15,4379.5,34.85495864
728,TRGW-2-2-15,4380.5,34.85280866
729,TRGW-2-2-15,4381.5,34.85063427
730,TRGW-2-2-15,4382.5,34.84846616
731,TRGW-2-2-15,4383.5,34.84630351
732,TRGW-2-2-9,3652.5,37.64953545
733,TRGW-2-2-9,3653.5,37.64909329
734,TRGW-2-2-9,3654.5,37.65030135
735,TRGW-2-2-9,3655.5,37.65010772
736,TRGW-2-2-9,3656.5,37.6483791
737,TRGW-2-2-9,3657.5,37.64861891
738,TRGW-2-2-9,3658.5,37.64933684
739,TRGW-2-2-9,3659.5,37.6482185
740,TRGW-2-2-9,3660.5,37.64626282
741,TRGW-2-2-9,3661.5,37.6458935
742,TRGW-2-2-9,3662.5,37.64592878
743,TRGW-2-2-9,3663.5,37.64503227
744,TRGW-2-2-9,3664.5,37.64454274
745,TRGW-2-2-9,3665.5,37.6440719
746,TRGW-2-2-9,3666.5,37.64321144
747,TRGW-2-2-9,3667.5,37.6438969
748,TRGW-2-2-9,3668.5,37.64316246
749,TRGW-2-2-9,3669.5,37.64267837
750,TRGW-2-2-9,3670.5,37.64238949
751,TRGW-2-2-9,3671.5,37.64137545
752,TRGW-2-2-9,3672.5,37.64100632
753,TRGW-2-2-9,3673.5,37.63983962
754,TRGW-2-2-9,3674.5,37.63928133
755,TRGW-2-2-9,3675.5,37.64100597
756,TRGW-2-2-9,3676.5,37.6402219
757,TRGW-2-2-9,3677.5,37.63928237
758,TRGW-2-2-9,3678.5,37.64000706
759,TRGW-2-2-9,3679.5,37.63961367
760,TRGW-2-2-9,3680.5,37.63956032
761,TRGW-2-2-9,3681.5,37.6392731
762,TRGW-2-2-9,3682.5,37.63979928
763,TRGW-2-2-9,3683.5,37.63993575
764,TRGW-2-2-9,3684.5,37.64116063
765,TRGW-2-2-9,3685.5,37.63998962
766,TRGW-2-2-9,3686.5,37.63989075
767,TRGW-2-2-9,3687.5,37.64083854
768,TRGW-2-2-9,3688.5,37.64071073
769,TRGW-2-2-9,3689.5,37.64225527
770,TRGW-2-2-9,3690.5,37.64083275
771,TRGW-2-2-9,3691.5,37.64112423
772,TRGW-2-2-9,3692.5,37.6416325
773,TRGW-2-2-9,3693.5,37.64139314
774,TRGW-2-2-9,3694.5,37.64146718
775,TRGW-2-2-9,3695.5,37.64160239
776,TRGW-2-2-9,3696.5,37.64102786
777,TRGW-2-2-9,3697.5,37.64101537
778,TRGW-2-2-9,3698.5,37.64273852
779,TRGW-2-2-9,3699.5,37.64507586
780,TRGW-2-2-9,3700.5,37.64920989
781,TRGW-2-2-9,3701.5,37.65166406
782,TRGW-2-2-9,3702.5,37.65110675
783,TRGW-2-2-9,3703.5,37.6523491
784,TRGW-2-2-9,3704.5,37.65268927
785,TRGW-2-2-9,3705.5,37.65328927
786,TRGW-2-2-9,3706.5,37.65521118
787,TRGW-2-2-9,3707.5,37.65673715
788,TRGW-2-2-9,3708.5,37.65804033
789,TRGW-2-2-9,3709.5,37.66107761
790,TRGW-2-2-9,3710.5,37.66201593
791,TRGW-2-2-9,3711.5,37.66160629
792,TRGW-2-2-9,3712.5,37.66353636
793,TRGW-2-2-9,3713.5,37.66313692
794,TRGW-2-2-9,3714.5,37.66595943
795,TRGW-2-2-9,3715.5,37.66881544
796,TRGW-2-2-9,3716.5,37.67169306
797,TRGW-2-2-9,3717.5,37.67229582
798,TRGW-2-2-9,3718.5,37.67238864
799,TRGW-2-2-9,3719.5,37.67476066
800,TRGW-2-2-9,3720.5,37.67679335
801,TRGW-2-2-9,3721.5,37.68065807
802,TRGW-2-2-9,3722.5,37.68214427
803,TRGW-2-2-9,3723.5,37.68693761
804,TRGW-2-2-9,3724.5,37.69025971
805,TRGW-2-2-9,3725.5,37.6914187
806,TRGW-2-2-9,3726.5,37.69605894
807,TRGW-2-2-9,3727.5,37.69874865
808,TRGW-2-2-9,3728.5,37.69855694
809,TRGW-2-2-9,3729.5,37.700149
810,TRGW-2-2-9,3730.5,37.70239567
811,TRGW-2-2-9,3731.5,37.70321562
812,TRGW-2-2-9,3732.5,37.70374318
813,TRGW-2-2-9,3733.5,37.70639468
814,TRGW-2-2-9,3734.5,37.70686159
815,TRGW-2-2-9,3735.5,37.70742303
816,TRGW-2-2-9,3736.5,37.70829048
817,TRGW-2-2-9,3737.5,37.7107835
818,TRGW-2-2-9,3738.5,37.71433873
819,TRGW-2-2-9,3739.5,37.71841789
820,TRGW-2-2-9,3740.5,37.72206815
821,TRGW-2-2-9,3741.5,37.72290137
822,TRGW-2-2-9,3742.5,37.72701338
823,TRGW-2-2-9,3743.5,37.72941253
824,TRGW-2-2-9,3744.5,37.73480408
825,TRGW-2-2-9,3745.5,37.73682703
826,TRGW-2-2-9,3746.5,37.73795124
827,TRGW-2-2-9,3747.5,37.7431338
828,TRGW-2-2-9,3748.5,37.74519893
829,TRGW-2-2-9,3749.5,37.75163854
830,TRGW-2-2-9,3750.5,37.75333325
831,TRGW-2-2-9,3751.5,37.75826803
832,TRGW-2-2-9,3752.5,37.76330253
833,TRGW-2-2-9,3753.5,37.76505934
834,TRGW-2-2-9,3754.5,37.77020582
835,TRGW-2-2-9,3755.5,37.77241391
836,TRGW-2-2-9,3756.5,37.77343279
837,TRGW-2-2-9,3757.5,37.77712758
838,TRGW-2-2-9,3758.5,37.78048727
839,TRGW-2-2-9,3759.5,37.78608697
840,TRGW-2-2-9,3760.5,37.78892408
841,TRGW-2-2-9,3761.5,37.79235803
842,TRGW-2-2-9,3762.5,37.79711714
843,TRGW-2-2-9,3763.5,37.80087145
844,TRGW-2-2-9,3764.5,37.80333136
845,TRGW-2-2-9,3765.5,37.80802172
846,TRGW-2-2-9,3766.5,37.81151274
847,TRGW-2-2-9,3767.5,37.8147558
848,TRGW-2-2-9,3768.5,37.82152074
849,TRGW-2-2-9,3769.5,37.82558566
850,TRGW-2-2-9,3770.5,37.82897566
851,TRGW-2-2-9,3771.5,37.83552786
852,TRGW-2-2-9,3772.5,37.84075613
853,TRGW-2-2-9,3773.5,37.84176453
854,TRGW-2-2-9,3774.5,37.84306446
855,TRGW-2-2-9,3775.5,37.84623546
856,TRGW-2-2-9,3776.5,37.85071818
857,TRGW-2-2-9,3777.5,37.85330128
858,TRGW-2-2-9,3778.5,37.85767343
859,TRGW-2-2-9,3779.5,37.86093391
860,TRGW-2-2-9,3780.5,37.86244787
861,TRGW-2-2-9,3781.5,37.86640216
862,TRGW-2-2-9,3782.5,37.87180567
863,TRGW-2-2-9,3783.5,37.87511015
864,TRGW-2-2-9,3784.5,37.88328676
865,TRGW-2-2-9,3785.5,37.88710804
866,TRGW-2-2-9,3786.5,37.88966263
867,TRGW-2-2-9,3787.5,37.89467029
868,TRGW-2-2-9,3788.5,37.89819149
869,TRGW-2-2-9,3789.5,37.90094255
870,TRGW-2-2-9,3790.5,37.90528365
871,TRGW-2-2-9,3791.5,37.91137722
872,TRGW-2-2-9,3792.5,37.91297815
873,TRGW-2-2-9,3793.5,37.91616854
874,TRGW-2-2-9,3794.5,37.92085656
875,TRGW-2-2-9,3795.5,37.92258232
876,TRGW-2-2-9,3796.5,37.92446712
877,TRGW-2-2-9,3797.5,37.92691334
878,TRGW-2-2-9,3798.5,37.92802309
879,TRGW-2-2-9,3799.5,37.93474847
880,TRGW-2-2-9,3800.5,37.93732369
881,TRGW-2-2-9,3801.5,37.93934301
882,TRGW-2-2-9,3802.5,37.94200594
883,TRGW-2-2-9,3803.5,37.94493638
884,TRGW-2-2-9,3804.5,37.94747359
885,TRGW-2-2-9,3805.5,37.95019176
886,TRGW-2-2-9,3806.5,37.95271029
887,TRGW-2-2-9,3807.5,37.96002831
888,TRGW-2-2-9,3808.5,37.96243101
889,TRGW-2-2-9,3809.5,37.96611674
890,TRGW-2-2-9,3810.5,37.96962336
891,TRGW-2-2-9,3811.5,37.97168688
892,TRGW-2-2-9,3812.5,37.97692799
893,TRGW-2-2-9,3813.5,37.97970574
894,TRGW-2-2-9,3814.5,37.98378809
895,TRGW-2-2-9,3815.5,37.98560229
896,TRGW-2-2-9,3816.5,37.98900247
897,TRGW-2-2-9,3817.5,37.99171086
898,TRGW-2-2-9,3818.5,37.99467133
899,TRGW-2-2-9,3819.5,37.99901584
900,TRGW-2-2-9,3820.5,38.0004163
901,TRGW-2-2-9,3821.5,38.0020168
902,TRGW-2-2-9,3822.5,38.0049871
903,TRGW-2-2-9,3823.5,38.00684184
904,TRGW-2-2-9,3824.5,38.00821616
905,TRGW-2-2-9,3825.5,38.0124991
906,TRGW-2-2-9,3826.5,38.0126227
907,TRGW-2-2-9,3827.5,38.01244411
908,TRGW-2-2-9,3828.5,38.01363592
909,TRGW-2-2-9,3829.5,38.01397627
910,TRGW-2-2-9,3830.5,38.01670765
911,TRGW-2-2-9,3831.5,38.01596049
912,TRGW-2-2-9,3832.5,38.01608567
913,TRGW-2-2-9,3833.5,38.01668017
914,TRGW-2-2-9,3834.5,38.01653442
915,TRGW-2-2-9,3835.5,38.0212074
916,TRGW-2-2-9,3836.5,38.01981417
917,TRGW-2-2-9,3837.5,38.01887803
918,TRGW-2-2-9,3838.5,38.01888849
919,TRGW-2-2-9,3839.5,38.021548
920,TRGW-2-2-9,3840.5,38.02254472
921,TRGW-2-2-9,3841.5,38.0235049
922,TRGW-2-2-9,3842.5,38.02511829
923,TRGW-2-2-9,3843.5,38.02471272
924,TRGW-2-2-9,3844.5,38.02642818
925,TRGW-2-2-9,3845.5,38.02829497
926,TRGW-2-2-9,3846.5,38.02875007
927,TRGW-2-2-9,3847.5,38.02916162
928,TRGW-2-2-9,3848.5,38.02780093
929,TRGW-2-2-9,3849.5,38.02831883
930,TRGW-2-2-9,3850.5,38.02832115
931,TRGW-2-2-9,3851.5,38.02637489
932,TRGW-2-2-9,3852.5,38.02568033
933,TRGW-2-2-9,3853.5,38.02523114
934,TRGW-2-2-9,3854.5,38.02560524
935,TRGW-2-2-9,3855.5,38.024577
936,TRGW-2-2-9,3856.5,38.02279363
937,TRGW-2-2-9,3857.5,38.02104401
938,TRGW-2-2-9,3858.5,38.02091078
939,TRGW-2-2-9,3859.5,38.0203006
940,TRGW-2-2-9,3860.5,38.01884457
941,TRGW-2-2-9,3861.5,38.01786901
942,TRGW-2-2-9,3862.5,38.01686712
943,TRGW-2-2-9,3863.5,38.01393447
944,TRGW-2-2-9,3864.5,38.01313047
945,TRGW-2-2-9,3865.5,38.01106504
946,TRGW-2-2-9,3866.5,38.01140741
947,TRGW-2-2-9,3867.5,38.01214979
948,TRGW-2-2-9,3868.5,38.01039066
949,TRGW-2-2-9,3869.5,38.00709966
950,TRGW-2-2-9,3870.5,38.00452899
951,TRGW-2-2-9,3871.5,38.00253421
952,TRGW-2-2-9,3872.5,38.00153782
953,TRGW-2-2-9,3873.5,37.99941286
954,TRGW-2-2-9,3874.5,37.99677389
955,TRGW-2-2-9,3875.5,37.99395292
956,TRGW-2-2-9,3876.5,37.99276432
957,TRGW-2-2-9,3877.5,37.9900068
958,TRGW-2-2-9,3878.5,37.98797148
959,TRGW-2-2-9,3879.5,37.98572872
960,TRGW-2-2-9,3880.5,37.98284137
961,TRGW-2-2-9,3881.5,37.98071366
962,TRGW-2-2-9,3882.5,37.97863272
963,TRGW-2-2-9,3883.5,37.9772937
964,TRGW-2-2-9,3884.5,37.97482981
965,TRGW-2-2-9,3885.5,37.97296835
966,TRGW-2-2-9,3886.5,37.97096831
967,TRGW-2-2-9,3887.5,37.96790361
968,TRGW-2-2-9,3888.5,37.96580651
969,TRGW-2-2-9,3889.5,37.96221224
970,TRGW-2-2-9,3890.5,37.95941571
971,TRGW-2-2-9,3891.5,37.95495653
972,TRGW-2-2-9,3892.5,37.9524334
973,TRGW-2-2-9,3893.5,37.94976192
974,TRGW-2-2-9,3894.5,37.94779902
975,TRGW-2-2-9,3895.5,37.94510849
976,TRGW-2-2-9,3896.5,37.94117983
977,TRGW-2-2-9,3897.5,37.93709052
978,TRGW-2-2-9,3898.5,37.93337233
979,TRGW-2-2-9,3899.5,37.92939414
980,TRGW-2-2-9,3900.5,37.9253484
981,TRGW-2-2-9,3901.5,37.92139997
982,TRGW-2-2-9,3902.5,37.91738038
983,TRGW-2-2-9,3903.5,37.91308725
984,TRGW-2-2-9,3904.5,37.90893025
985,TRGW-2-2-9,3905.5,37.90442016
986,TRGW-2-2-9,3906.5,37.90077081
987,TRGW-2-2-9,3907.5,37.89653707
988,TRGW-2-2-9,3908.5,37.89234205
989,TRGW-2-2-9,3909.5,37.88794097
990,TRGW-2-2-9,3910.5,37.88304304
991,TRGW-2-2-9,3911.5,37.87833616
992,TRGW-2-2-9,3912.5,37.8739483
993,TRGW-2-2-9,3913.5,37.86897069
994,TRGW-2-2-9,3914.5,37.86451677
995,TRGW-2-2-9,3915.5,37.85950627
996,TRGW-2-2-9,3916.5,37.85463719
997,TRGW-2-2-9,3917.5,37.84963888
998,TRGW-2-2-9,3918.5,37.8447801
999,TRGW-2-2-9,3919.5,37.83972276
1000,TRGW-2-2-9,3920.5,37.8346724
1001,TRGW-2-2-9,3921.5,37.82979312
1002,TRGW-2-2-9,3922.5,37.82466295
1003,TRGW-2-2-9,3923.5,37.81980186
1004,TRGW-2-2-9,3924.5,37.81463648
1005,TRGW-2-2-9,3925.5,37.80944956
1006,TRGW-2-2-9,3926.5,37.80423489
1007,TRGW-2-2-9,3927.5,37.79898814
1008,TRGW-2-2-9,3928.5,37.79375954
1009,TRGW-2-2-9,3929.5,37.78848251
1010,TRGW-2-2-9,3930.5,37.78317694
1011,TRGW-2-2-9,3931.5,37.77784668
1012,TRGW-2-2-9,3932.5,37.77250243
1013,TRGW-2-2-9,3933.5,37.76713516
1014,TRGW-2-2-9,3934.5,37.76177001
1015,TRGW-2-2-9,3935.5,37.75637602
1016,TRGW-2-2-9,3936.5,37.75096188
1017,TRGW-2-2-9,3937.5,37.74552764
1018,TRGW-2-2-9,3938.5,37.74007942
1019,TRGW-2-2-9,3939.5,37.73461282
1020,TRGW-2-2-9,3940.5,37.72912826
1021,TRGW-2-2-9,3941.5,37.72361891
1022,TRGW-2-2-9,3942.5,37.71809332
1023,TRGW-2-2-9,3943.5,37.71255181
1024,TRGW-2-2-9,3944.5,37.70699601
1025,TRGW-2-2-9,3945.5,37.70142622
1026,TRGW-2-2-9,3946.5,37.69584325
1027,TRGW-2-2-9,3947.5,37.69024883
1028,TRGW-2-2-9,3948.5,37.68464337
1029,TRGW-2-2-9,3949.5,37.67902925
1030,TRGW-2-2-9,3950.5,37.67340743
1031,TRGW-2-2-9,3951.5,37.66777874
1032,TRGW-2-2-9,3952.5,37.66214414
1033,TRGW-2-2-9,3953.5,37.65650351
1034,TRGW-2-2-9,3954.5,37.65085823
1035,TRGW-2-2-9,3955.5,37.64520859
1036,TRGW-2-2-9,3956.5,37.63955469
1037,TRGW-2-2-9,3957.5,37.63389681
1038,TRGW-2-2-9,3958.5,37.62823579
1039,TRGW-2-2-9,3959.5,37.62257192
1040,TRGW-2-2-9,3960.5,37.61690561
1041,TRGW-2-2-9,3961.5,37.61123692
1042,TRGW-2-2-9,3962.5,37.60556702
1043,TRGW-2-2-9,3963.5,37.59989614
1044,TRGW-2-2-9,3964.5,37.59422472
1045,TRGW-2-2-9,3965.5,37.58855268
1046,TRGW-2-2-9,3966.5,37.58288088
1047,TRGW-2-2-9,3967.5,37.57721028
1048,TRGW-2-2-9,3968.5,37.57154195
1049,TRGW-2-2-9,3969.5,37.56587529
1050,TRGW-2-2-9,3970.5,37.56021097
1051,TRGW-2-2-9,3971.5,37.55455102
1052,TRGW-2-2-9,3972.5,37.54889516
1053,TRGW-2-2-9,3973.5,37.54324281
1054,TRGW-2-2-9,3974.5,37.53760053
1055,TRGW-2-2-9,3975.5,37.53195696
1056,TRGW-2-2-9,3976.5,37.52632012
1057,TRGW-2-2-9,3977.5,37.52068886
1058,TRGW-2-2-9,3978.5,37.51506281
1059,TRGW-2-2-9,3979.5,37.50944168
1060,TRGW-2-2-9,3980.5,37.50382536
1061,TRGW-2-2-9,3981.5,37.49821453
1062,TRGW-2-2-9,3982.5,37.49260803
1063,TRGW-2-2-9,3983.5,37.48700678
1064,TRGW-2-2-9,3984.5,37.48141264
1065,TRGW-2-2-9,3985.5,37.4758256
1066,TRGW-2-2-9,3986.5,37.47024613
1067,TRGW-2-2-9,3987.5,37.46467489
1068,TRGW-2-2-9,3988.5,37.4591127
1069,TRGW-2-2-9,3989.5,37.45356121
1070,TRGW-2-2-9,3990.5,37.4480241
1071,TRGW-2-2-9,3991.5,37.44249931
1072,TRGW-2-2-9,3992.5,37.43700491
1073,TRGW-2-2-9,3993.5,37.43152128
1074,TRGW-2-2-9,3994.5,37.42605387
1075,TRGW-2-2-9,3995.5,37.42061116
1076,TRGW-2-2-9,3996.5,37.41518348
1077,TRGW-2-2-9,3997.5,37.40977042
1078,TRGW-2-2-9,3998.5,37.40439126
1079,TRGW-2-2-9,3999.5,37.39914968
1080,TRGW-2-2-9,4000.5,37.39387964
1081,TRGW-2-2-9,4001.5,37.38858018
1082,TRGW-2-2-9,4002.5,37.38333156
1083,TRGW-2-2-9,4003.5,37.37807905
1084,TRGW-2-2-9,4004.5,37.3728792
1085,TRGW-2-2-9,4005.5,37.36793513
1086,TRGW-2-2-9,4006.5,37.36286617
1087,TRGW-2-2-9,4007.5,37.35833449
1088,TRGW-2-2-9,4008.5,37.35357094
1089,TRGW-2-2-9,4009.5,37.34855984
1090,TRGW-2-2-9,4010.5,37.34365634
1091,TRGW-2-2-9,4011.5,37.3388542
1092,TRGW-2-2-9,4012.5,37.33488831
1093,TRGW-2-2-9,4013.5,37.33106382
1094,TRGW-2-2-9,4014.5,37.3272119
1095,TRGW-2-2-9,4015.5,37.3225658
1096,TRGW-2-2-9,4016.5,37.31846146
1097,TRGW-2-2-9,4017.5,37.31405825
1098,TRGW-2-2-9,4018.5,37.30953862
1099,TRGW-2-2-9,4019.5,37.30543175
1100,TRGW-2-2-9,4020.5,37.30101476
1101,TRGW-2-2-9,4021.5,37.29646101
1102,TRGW-2-2-9,4022.5,37.292804
1103,TRGW-2-2-9,4023.5,37.28939701
1104,TRGW-2-2-9,4024.5,37.28565102
1105,TRGW-2-2-9,4025.5,37.28223362
1106,TRGW-2-2-9,4026.5,37.27857574
1107,TRGW-2-2-9,4027.5,37.27541591
1108,TRGW-2-2-9,4028.5,37.27308618
1109,TRGW-2-2-9,4029.5,37.27133982
1110,TRGW-2-2-9,4030.5,37.26767536
1111,TRGW-2-2-9,4031.5,37.26454008
1112,TRGW-2-2-9,4032.5,37.26117034
1113,TRGW-2-2-9,4033.5,37.2581714
1114,TRGW-2-2-9,4034.5,37.25565587
1115,TRGW-2-2-9,4035.5,37.25396806
1116,TRGW-2-2-9,4036.5,37.25281158
1117,TRGW-2-2-9,4037.5,37.24997539
1118,TRGW-2-2-9,4038.5,37.24892202
1119,TRGW-2-2-9,4039.5,37.24774187
1120,TRGW-2-2-9,4040.5,37.24502658
1121,TRGW-2-2-9,4041.5,37.2436623
1122,TRGW-2-2-9,4042.5,37.24260821
1123,TRGW-2-2-9,4043.5,37.24172291
1124,TRGW-2-2-9,4044.5,37.24018074
1125,TRGW-2-2-9,4045.5,37.23804675
1126,TRGW-2-2-9,4046.5,37.23608013
1127,TRGW-2-2-9,4047.5,37.23575295
1128,TRGW-2-2-9,4048.5,37.23413554
1129,TRGW-2-2-9,4049.5,37.2320997
1130,TRGW-2-2-9,4050.5,37.23299577
1131,TRGW-2-2-9,4051.5,37.23227821
1132,TRGW-2-2-9,4052.5,37.23280433
1133,TRGW-2-2-9,4053.5,37.23137053
1134,TRGW-2-2-9,4054.5,37.23282819
1135,TRGW-2-2-9,4055.5,37.23195736
1136,TRGW-2-2-9,4056.5,37.23076566
1137,TRGW-2-2-9,4057.5,37.23028022
1138,TRGW-2-2-9,4058.5,37.22891867
1139,TRGW-2-2-9,4059.5,37.2273424
1140,TRGW-2-2-9,4060.5,37.22930991
1141,TRGW-2-2-9,4061.5,37.22905271
1142,TRGW-2-2-9,4062.5,37.22951029
1143,TRGW-2-2-9,4063.5,37.23093756
1144,TRGW-2-2-9,4064.5,37.23260772
1145,TRGW-2-2-9,4065.5,37.23345469
1146,TRGW-2-2-9,4066.5,37.23394151
1147,TRGW-2-2-9,4067.5,37.23668669
1148,TRGW-2-2-9,4068.5,37.23872398
1149,TRGW-2-2-9,4069.5,37.24185168
1150,TRGW-2-2-9,4070.5,37.24456065
1151,TRGW-2-2-9,4071.5,37.24552279
1152,TRGW-2-2-9,4072.5,37.24731974
1153,TRGW-2-2-9,4073.5,37.24758721
1154,TRGW-2-2-9,4074.5,37.25042159
1155,TRGW-2-2-9,4075.5,37.25222509
1156,TRGW-2-2-9,4076.5,37.25474689
1157,TRGW-2-2-9,4077.5,37.25572784
1158,TRGW-2-2-9,4078.5,37.25732587
