obsnme,obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone
oname:hdslay1_t24_otype:arr_i:24_j:4,oname:hdslay1_t24_otype:arr_i:24_j:4,32.80627,0.0,hdslay1_t24,24,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:24_j:5,oname:hdslay1_t24_otype:arr_i:24_j:5,33.18493,0.0,hdslay1_t24,24,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:24_j:6,oname:hdslay1_t24_otype:arr_i:24_j:6,33.33744,0.0,hdslay1_t24,24,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:24_j:7,oname:hdslay1_t24_otype:arr_i:24_j:7,33.40881,0.0,hdslay1_t24,24,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:24_j:8,oname:hdslay1_t24_otype:arr_i:24_j:8,33.44318,0.0,hdslay1_t24,24,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:24_j:9,oname:hdslay1_t24_otype:arr_i:24_j:9,33.45783,0.0,hdslay1_t24,24,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:0,oname:hdslay1_t24_otype:arr_i:25_j:0,33.70835,0.0,hdslay1_t24,25,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:1,oname:hdslay1_t24_otype:arr_i:25_j:1,33.65727,0.0,hdslay1_t24,25,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:10,oname:hdslay1_t24_otype:arr_i:25_j:10,33.35693,0.0,hdslay1_t24,25,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:11,oname:hdslay1_t24_otype:arr_i:25_j:11,33.44427,0.0,hdslay1_t24,25,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:12,oname:hdslay1_t24_otype:arr_i:25_j:12,33.52363,0.0,hdslay1_t24,25,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:13,oname:hdslay1_t24_otype:arr_i:25_j:13,33.58576,0.0,hdslay1_t24,25,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:14,oname:hdslay1_t24_otype:arr_i:25_j:14,33.63614,0.0,hdslay1_t24,25,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:15,oname:hdslay1_t24_otype:arr_i:25_j:15,33.67959,0.0,hdslay1_t24,25,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:16,oname:hdslay1_t24_otype:arr_i:25_j:16,33.70239,0.0,hdslay1_t24,25,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:17,oname:hdslay1_t24_otype:arr_i:25_j:17,33.72018,0.0,hdslay1_t24,25,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:18,oname:hdslay1_t24_otype:arr_i:25_j:18,33.73245,0.0,hdslay1_t24,25,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:19,oname:hdslay1_t24_otype:arr_i:25_j:19,33.73874,0.0,hdslay1_t24,25,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:2,oname:hdslay1_t24_otype:arr_i:25_j:2,33.55218,0.0,hdslay1_t24,25,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:3,oname:hdslay1_t24_otype:arr_i:25_j:3,33.39179,0.0,hdslay1_t24,25,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:4,oname:hdslay1_t24_otype:arr_i:25_j:4,33.20977,0.0,hdslay1_t24,25,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:5,oname:hdslay1_t24_otype:arr_i:25_j:5,33.27055,0.0,hdslay1_t24,25,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:6,oname:hdslay1_t24_otype:arr_i:25_j:6,33.33589,0.0,hdslay1_t24,25,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:7,oname:hdslay1_t24_otype:arr_i:25_j:7,33.37691,0.0,hdslay1_t24,25,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:8,oname:hdslay1_t24_otype:arr_i:25_j:8,33.39146,0.0,hdslay1_t24,25,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:25_j:9,oname:hdslay1_t24_otype:arr_i:25_j:9,33.37969,0.0,hdslay1_t24,25,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:0,oname:hdslay1_t24_otype:arr_i:26_j:0,33.66409,0.0,hdslay1_t24,26,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:1,oname:hdslay1_t24_otype:arr_i:26_j:1,33.62502,0.0,hdslay1_t24,26,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:10,oname:hdslay1_t24_otype:arr_i:26_j:10,33.11891,0.0,hdslay1_t24,26,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:11,oname:hdslay1_t24_otype:arr_i:26_j:11,33.37098,0.0,hdslay1_t24,26,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:12,oname:hdslay1_t24_otype:arr_i:26_j:12,33.49297,0.0,hdslay1_t24,26,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:13,oname:hdslay1_t24_otype:arr_i:26_j:13,33.56909,0.0,hdslay1_t24,26,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:14,oname:hdslay1_t24_otype:arr_i:26_j:14,33.62491,0.0,hdslay1_t24,26,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:15,oname:hdslay1_t24_otype:arr_i:26_j:15,33.66994,0.0,hdslay1_t24,26,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:16,oname:hdslay1_t24_otype:arr_i:26_j:16,33.69372,0.0,hdslay1_t24,26,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:17,oname:hdslay1_t24_otype:arr_i:26_j:17,33.7116,0.0,hdslay1_t24,26,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:18,oname:hdslay1_t24_otype:arr_i:26_j:18,33.72367,0.0,hdslay1_t24,26,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:19,oname:hdslay1_t24_otype:arr_i:26_j:19,33.7298,0.0,hdslay1_t24,26,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:2,oname:hdslay1_t24_otype:arr_i:26_j:2,33.54974,0.0,hdslay1_t24,26,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:3,oname:hdslay1_t24_otype:arr_i:26_j:3,33.44887,0.0,hdslay1_t24,26,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:4,oname:hdslay1_t24_otype:arr_i:26_j:4,33.35471,0.0,hdslay1_t24,26,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:5,oname:hdslay1_t24_otype:arr_i:26_j:5,33.33547,0.0,hdslay1_t24,26,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:6,oname:hdslay1_t24_otype:arr_i:26_j:6,33.34336,0.0,hdslay1_t24,26,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:7,oname:hdslay1_t24_otype:arr_i:26_j:7,33.3572,0.0,hdslay1_t24,26,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:8,oname:hdslay1_t24_otype:arr_i:26_j:8,33.35318,0.0,hdslay1_t24,26,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:26_j:9,oname:hdslay1_t24_otype:arr_i:26_j:9,33.30077,0.0,hdslay1_t24,26,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:0,oname:hdslay1_t24_otype:arr_i:27_j:0,33.64202,0.0,hdslay1_t24,27,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:1,oname:hdslay1_t24_otype:arr_i:27_j:1,33.6123,0.0,hdslay1_t24,27,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:10,oname:hdslay1_t24_otype:arr_i:27_j:10,33.322,0.0,hdslay1_t24,27,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:11,oname:hdslay1_t24_otype:arr_i:27_j:11,33.41408,0.0,hdslay1_t24,27,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:12,oname:hdslay1_t24_otype:arr_i:27_j:12,33.49806,0.0,hdslay1_t24,27,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:13,oname:hdslay1_t24_otype:arr_i:27_j:13,33.56417,0.0,hdslay1_t24,27,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:14,oname:hdslay1_t24_otype:arr_i:27_j:14,33.61693,0.0,hdslay1_t24,27,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:15,oname:hdslay1_t24_otype:arr_i:27_j:15,33.66052,0.0,hdslay1_t24,27,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:16,oname:hdslay1_t24_otype:arr_i:27_j:16,33.68433,0.0,hdslay1_t24,27,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:17,oname:hdslay1_t24_otype:arr_i:27_j:17,33.70216,0.0,hdslay1_t24,27,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:18,oname:hdslay1_t24_otype:arr_i:27_j:18,33.71415,0.0,hdslay1_t24,27,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:19,oname:hdslay1_t24_otype:arr_i:27_j:19,33.72021,0.0,hdslay1_t24,27,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:2,oname:hdslay1_t24_otype:arr_i:27_j:2,33.55637,0.0,hdslay1_t24,27,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:3,oname:hdslay1_t24_otype:arr_i:27_j:3,33.48303,0.0,hdslay1_t24,27,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:4,oname:hdslay1_t24_otype:arr_i:27_j:4,33.40948,0.0,hdslay1_t24,27,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:5,oname:hdslay1_t24_otype:arr_i:27_j:5,33.35835,0.0,hdslay1_t24,27,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:6,oname:hdslay1_t24_otype:arr_i:27_j:6,33.3302,0.0,hdslay1_t24,27,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:7,oname:hdslay1_t24_otype:arr_i:27_j:7,33.34142,0.0,hdslay1_t24,27,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:8,oname:hdslay1_t24_otype:arr_i:27_j:8,33.35112,0.0,hdslay1_t24,27,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:27_j:9,oname:hdslay1_t24_otype:arr_i:27_j:9,33.34127,0.0,hdslay1_t24,27,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:0,oname:hdslay1_t24_otype:arr_i:28_j:0,33.63299,0.0,hdslay1_t24,28,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:1,oname:hdslay1_t24_otype:arr_i:28_j:1,33.60932,0.0,hdslay1_t24,28,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:10,oname:hdslay1_t24_otype:arr_i:28_j:10,33.40202,0.0,hdslay1_t24,28,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:11,oname:hdslay1_t24_otype:arr_i:28_j:11,33.4539,0.0,hdslay1_t24,28,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:12,oname:hdslay1_t24_otype:arr_i:28_j:12,33.51117,0.0,hdslay1_t24,28,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:13,oname:hdslay1_t24_otype:arr_i:28_j:13,33.56404,0.0,hdslay1_t24,28,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:14,oname:hdslay1_t24_otype:arr_i:28_j:14,33.61062,0.0,hdslay1_t24,28,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:15,oname:hdslay1_t24_otype:arr_i:28_j:15,33.65115,0.0,hdslay1_t24,28,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:16,oname:hdslay1_t24_otype:arr_i:28_j:16,33.67434,0.0,hdslay1_t24,28,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:17,oname:hdslay1_t24_otype:arr_i:28_j:17,33.69198,0.0,hdslay1_t24,28,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:18,oname:hdslay1_t24_otype:arr_i:28_j:18,33.70392,0.0,hdslay1_t24,28,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:19,oname:hdslay1_t24_otype:arr_i:28_j:19,33.70997,0.0,hdslay1_t24,28,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:2,oname:hdslay1_t24_otype:arr_i:28_j:2,33.56412,0.0,hdslay1_t24,28,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:3,oname:hdslay1_t24_otype:arr_i:28_j:3,33.50145,0.0,hdslay1_t24,28,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:4,oname:hdslay1_t24_otype:arr_i:28_j:4,33.42651,0.0,hdslay1_t24,28,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:5,oname:hdslay1_t24_otype:arr_i:28_j:5,33.34345,0.0,hdslay1_t24,28,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:6,oname:hdslay1_t24_otype:arr_i:28_j:6,33.26328,0.0,hdslay1_t24,28,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:7,oname:hdslay1_t24_otype:arr_i:28_j:7,33.31315,0.0,hdslay1_t24,28,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:8,oname:hdslay1_t24_otype:arr_i:28_j:8,33.35602,0.0,hdslay1_t24,28,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:28_j:9,oname:hdslay1_t24_otype:arr_i:28_j:9,33.38018,0.0,hdslay1_t24,28,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:0,oname:hdslay1_t24_otype:arr_i:29_j:0,33.63122,0.0,hdslay1_t24,29,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:1,oname:hdslay1_t24_otype:arr_i:29_j:1,33.61164,0.0,hdslay1_t24,29,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:10,oname:hdslay1_t24_otype:arr_i:29_j:10,33.44044,0.0,hdslay1_t24,29,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:11,oname:hdslay1_t24_otype:arr_i:29_j:11,33.47765,0.0,hdslay1_t24,29,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:12,oname:hdslay1_t24_otype:arr_i:29_j:12,33.51921,0.0,hdslay1_t24,29,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:13,oname:hdslay1_t24_otype:arr_i:29_j:13,33.56182,0.0,hdslay1_t24,29,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:14,oname:hdslay1_t24_otype:arr_i:29_j:14,33.60292,0.0,hdslay1_t24,29,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:15,oname:hdslay1_t24_otype:arr_i:29_j:15,33.64077,0.0,hdslay1_t24,29,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:16,oname:hdslay1_t24_otype:arr_i:29_j:16,33.6634,0.0,hdslay1_t24,29,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:17,oname:hdslay1_t24_otype:arr_i:29_j:17,33.68099,0.0,hdslay1_t24,29,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:18,oname:hdslay1_t24_otype:arr_i:29_j:18,33.69302,0.0,hdslay1_t24,29,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:19,oname:hdslay1_t24_otype:arr_i:29_j:19,33.69915,0.0,hdslay1_t24,29,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:2,oname:hdslay1_t24_otype:arr_i:29_j:2,33.57336,0.0,hdslay1_t24,29,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:3,oname:hdslay1_t24_otype:arr_i:29_j:3,33.51649,0.0,hdslay1_t24,29,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:4,oname:hdslay1_t24_otype:arr_i:29_j:4,33.43656,0.0,hdslay1_t24,29,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:5,oname:hdslay1_t24_otype:arr_i:29_j:5,33.31127,0.0,hdslay1_t24,29,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:6,oname:hdslay1_t24_otype:arr_i:29_j:6,33.05238,0.0,hdslay1_t24,29,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:7,oname:hdslay1_t24_otype:arr_i:29_j:7,33.27804,0.0,hdslay1_t24,29,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:8,oname:hdslay1_t24_otype:arr_i:29_j:8,33.36624,0.0,hdslay1_t24,29,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:29_j:9,oname:hdslay1_t24_otype:arr_i:29_j:9,33.40927,0.0,hdslay1_t24,29,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:0,oname:hdslay1_t24_otype:arr_i:2_j:0,35.56363,0.0,hdslay1_t24,2,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:1,oname:hdslay1_t24_otype:arr_i:2_j:1,35.54485,0.0,hdslay1_t24,2,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:10,oname:hdslay1_t24_otype:arr_i:2_j:10,34.78968,0.0,hdslay1_t24,2,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:11,oname:hdslay1_t24_otype:arr_i:2_j:11,34.68578,0.0,hdslay1_t24,2,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:12,oname:hdslay1_t24_otype:arr_i:2_j:12,34.5819,0.0,hdslay1_t24,2,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:13,oname:hdslay1_t24_otype:arr_i:2_j:13,34.47783,0.0,hdslay1_t24,2,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:14,oname:hdslay1_t24_otype:arr_i:2_j:14,34.37357,0.0,hdslay1_t24,2,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:15,oname:hdslay1_t24_otype:arr_i:2_j:15,34.26868,0.0,hdslay1_t24,2,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:16,oname:hdslay1_t24_otype:arr_i:2_j:16,34.26129,0.0,hdslay1_t24,2,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:17,oname:hdslay1_t24_otype:arr_i:2_j:17,34.25542,0.0,hdslay1_t24,2,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:18,oname:hdslay1_t24_otype:arr_i:2_j:18,34.25152,0.0,hdslay1_t24,2,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:19,oname:hdslay1_t24_otype:arr_i:2_j:19,34.24961,0.0,hdslay1_t24,2,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:2,oname:hdslay1_t24_otype:arr_i:2_j:2,35.50781,0.0,hdslay1_t24,2,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:3,oname:hdslay1_t24_otype:arr_i:2_j:3,35.45355,0.0,hdslay1_t24,2,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:4,oname:hdslay1_t24_otype:arr_i:2_j:4,35.38377,0.0,hdslay1_t24,2,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:5,oname:hdslay1_t24_otype:arr_i:2_j:5,35.30074,0.0,hdslay1_t24,2,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:6,oname:hdslay1_t24_otype:arr_i:2_j:6,35.20723,0.0,hdslay1_t24,2,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:7,oname:hdslay1_t24_otype:arr_i:2_j:7,35.10647,0.0,hdslay1_t24,2,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:8,oname:hdslay1_t24_otype:arr_i:2_j:8,35.00145,0.0,hdslay1_t24,2,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:2_j:9,oname:hdslay1_t24_otype:arr_i:2_j:9,34.89507,0.0,hdslay1_t24,2,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:0,oname:hdslay1_t24_otype:arr_i:30_j:0,33.63289,0.0,hdslay1_t24,30,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:1,oname:hdslay1_t24_otype:arr_i:30_j:1,33.61674,0.0,hdslay1_t24,30,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:10,oname:hdslay1_t24_otype:arr_i:30_j:10,33.46164,0.0,hdslay1_t24,30,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:11,oname:hdslay1_t24_otype:arr_i:30_j:11,33.48692,0.0,hdslay1_t24,30,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:12,oname:hdslay1_t24_otype:arr_i:30_j:12,33.51712,0.0,hdslay1_t24,30,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:13,oname:hdslay1_t24_otype:arr_i:30_j:13,33.55296,0.0,hdslay1_t24,30,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:14,oname:hdslay1_t24_otype:arr_i:30_j:14,33.5912,0.0,hdslay1_t24,30,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:15,oname:hdslay1_t24_otype:arr_i:30_j:15,33.62829,0.0,hdslay1_t24,30,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:16,oname:hdslay1_t24_otype:arr_i:30_j:16,33.65113,0.0,hdslay1_t24,30,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:17,oname:hdslay1_t24_otype:arr_i:30_j:17,33.66913,0.0,hdslay1_t24,30,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:18,oname:hdslay1_t24_otype:arr_i:30_j:18,33.68154,0.0,hdslay1_t24,30,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:19,oname:hdslay1_t24_otype:arr_i:30_j:19,33.6879,0.0,hdslay1_t24,30,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:2,oname:hdslay1_t24_otype:arr_i:30_j:2,33.58557,0.0,hdslay1_t24,30,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:3,oname:hdslay1_t24_otype:arr_i:30_j:3,33.53932,0.0,hdslay1_t24,30,3,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:4,oname:hdslay1_t24_otype:arr_i:30_j:4,33.47694,0.0,hdslay1_t24,30,4,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:5,oname:hdslay1_t24_otype:arr_i:30_j:5,33.39759,0.0,hdslay1_t24,30,5,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:6,oname:hdslay1_t24_otype:arr_i:30_j:6,33.31596,0.0,hdslay1_t24,30,6,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:7,oname:hdslay1_t24_otype:arr_i:30_j:7,33.36324,0.0,hdslay1_t24,30,7,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:8,oname:hdslay1_t24_otype:arr_i:30_j:8,33.40759,0.0,hdslay1_t24,30,8,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:30_j:9,oname:hdslay1_t24_otype:arr_i:30_j:9,33.43792,0.0,hdslay1_t24,30,9,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:0,oname:hdslay1_t24_otype:arr_i:31_j:0,33.63488,0.0,hdslay1_t24,31,0,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:1,oname:hdslay1_t24_otype:arr_i:31_j:1,33.6213,0.0,hdslay1_t24,31,1,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:10,oname:hdslay1_t24_otype:arr_i:31_j:10,33.47079,0.0,hdslay1_t24,31,10,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:11,oname:hdslay1_t24_otype:arr_i:31_j:11,33.48176,0.0,hdslay1_t24,31,11,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:12,oname:hdslay1_t24_otype:arr_i:31_j:12,33.50075,0.0,hdslay1_t24,31,12,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:13,oname:hdslay1_t24_otype:arr_i:31_j:13,33.5339,0.0,hdslay1_t24,31,13,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:14,oname:hdslay1_t24_otype:arr_i:31_j:14,33.57356,0.0,hdslay1_t24,31,14,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:15,oname:hdslay1_t24_otype:arr_i:31_j:15,33.61303,0.0,hdslay1_t24,31,15,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:16,oname:hdslay1_t24_otype:arr_i:31_j:16,33.6374,0.0,hdslay1_t24,31,16,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:17,oname:hdslay1_t24_otype:arr_i:31_j:17,33.65653,0.0,hdslay1_t24,31,17,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:18,oname:hdslay1_t24_otype:arr_i:31_j:18,33.66972,0.0,hdslay1_t24,31,18,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:19,oname:hdslay1_t24_otype:arr_i:31_j:19,33.67653,0.0,hdslay1_t24,31,19,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:2,oname:hdslay1_t24_otype:arr_i:31_j:2,33.59762,0.0,hdslay1_t24,31,2,hdslay1,arr,,,,
oname:hdslay1_t24_otype:arr_i:31_j:3,oname:hdslay1_t24_otype:arr_i:31_j:3,33.5634,0.0,hdslay1_t24,31,3,hdslay1,arr,,,,
