,parnme,parval1,i,j,x,y,pargp,tpl_filename,input_filename,partype,partrans,parubnd,parlbnd,parchglim,scale,dercom,offset
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:24_j:18_x:4625.00_y:3875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:24_j:18_x:4625.00_y:3875.00_zone:1,34.82676,24,18,4625.0,3875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:24_j:19_x:4875.00_y:3875.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:24_j:19_x:4875.00_y:3875.00_zone:1,34.8529,24,19,4875.0,3875.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:0_x:125.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:0_x:125.00_y:3625.00_zone:1,37.24366,25,0,125.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:1_x:375.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:1_x:375.00_y:3625.00_zone:1,37.17414,25,1,375.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:2_x:625.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:2_x:625.00_y:3625.00_zone:1,37.05736,25,2,625.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:3_x:875.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:3_x:875.00_y:3625.00_zone:1,36.8374,25,3,875.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:4_x:1125.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:4_x:1125.00_y:3625.00_zone:1,36.58668,25,4,1125.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:5_x:1375.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:5_x:1375.00_y:3625.00_zone:1,36.31193,25,5,1375.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:6_x:1625.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:6_x:1625.00_y:3625.00_zone:1,36.05642,25,6,1625.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:7_x:1875.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:7_x:1875.00_y:3625.00_zone:1,35.80258,25,7,1875.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:8_x:2125.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:8_x:2125.00_y:3625.00_zone:1,35.57185,25,8,2125.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:9_x:2375.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:9_x:2375.00_y:3625.00_zone:1,35.34458,25,9,2375.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:10_x:2625.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:10_x:2625.00_y:3625.00_zone:1,35.12502,25,10,2625.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:11_x:2875.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:11_x:2875.00_y:3625.00_zone:1,35.04873,25,11,2875.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:12_x:3125.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:12_x:3125.00_y:3625.00_zone:1,34.96626,25,12,3125.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:13_x:3375.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:13_x:3375.00_y:3625.00_zone:1,34.86202,25,13,3375.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:14_x:3625.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:14_x:3625.00_y:3625.00_zone:1,34.73623,25,14,3625.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:15_x:3875.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:15_x:3875.00_y:3625.00_zone:1,34.57284,25,15,3875.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:16_x:4125.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:16_x:4125.00_y:3625.00_zone:1,34.68559,25,16,4125.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:17_x:4375.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:17_x:4375.00_y:3625.00_zone:1,34.75813,25,17,4375.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:18_x:4625.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:18_x:4625.00_y:3625.00_zone:1,34.80926,25,18,4625.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:19_x:4875.00_y:3625.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:25_j:19_x:4875.00_y:3625.00_zone:1,34.83502,25,19,4875.0,3625.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:0_x:125.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:0_x:125.00_y:3375.00_zone:1,36.9927,26,0,125.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:1_x:375.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:1_x:375.00_y:3375.00_zone:1,36.93068,26,1,375.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:2_x:625.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:2_x:625.00_y:3375.00_zone:1,36.80474,26,2,625.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:3_x:875.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:3_x:875.00_y:3375.00_zone:1,36.62935,26,3,875.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:4_x:1125.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:4_x:1125.00_y:3375.00_zone:1,36.39134,26,4,1125.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:5_x:1375.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:5_x:1375.00_y:3375.00_zone:1,36.15435,26,5,1375.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:6_x:1625.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:6_x:1625.00_y:3375.00_zone:1,35.91047,26,6,1625.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:7_x:1875.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:7_x:1875.00_y:3375.00_zone:1,35.68769,26,7,1875.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:8_x:2125.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:8_x:2125.00_y:3375.00_zone:1,35.46298,26,8,2125.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:9_x:2375.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:9_x:2375.00_y:3375.00_zone:1,35.2133,26,9,2375.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:10_x:2625.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:10_x:2625.00_y:3375.00_zone:1,34.83438,26,10,2625.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:11_x:2875.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:11_x:2875.00_y:3375.00_zone:1,34.9351,26,11,2875.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:12_x:3125.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:12_x:3125.00_y:3375.00_zone:1,34.90436,26,12,3125.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:13_x:3375.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:13_x:3375.00_y:3375.00_zone:1,34.82095,26,13,3375.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:14_x:3625.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:14_x:3625.00_y:3375.00_zone:1,34.70731,26,14,3625.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:15_x:3875.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:15_x:3875.00_y:3375.00_zone:1,34.55262,26,15,3875.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:16_x:4125.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:16_x:4125.00_y:3375.00_zone:1,34.66562,26,16,4125.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:17_x:4375.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:17_x:4375.00_y:3375.00_zone:1,34.73775,26,17,4375.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:18_x:4625.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:18_x:4625.00_y:3375.00_zone:1,34.78605,26,18,4625.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:19_x:4875.00_y:3375.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:26_j:19_x:4875.00_y:3375.00_zone:1,34.81217,26,19,4875.0,3375.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:0_x:125.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:0_x:125.00_y:3125.00_zone:1,36.77768,27,0,125.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:1_x:375.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:1_x:375.00_y:3125.00_zone:1,36.71148,27,1,375.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:2_x:625.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:2_x:625.00_y:3125.00_zone:1,36.58475,27,2,625.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:3_x:875.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:3_x:875.00_y:3125.00_zone:1,36.41663,27,3,875.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:4_x:1125.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:4_x:1125.00_y:3125.00_zone:1,36.19322,27,4,1125.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:5_x:1375.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:5_x:1375.00_y:3125.00_zone:1,35.9661,27,5,1375.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:6_x:1625.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:6_x:1625.00_y:3125.00_zone:1,35.73338,27,6,1625.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:7_x:1875.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:7_x:1875.00_y:3125.00_zone:1,35.54269,27,7,1875.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:8_x:2125.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:8_x:2125.00_y:3125.00_zone:1,35.36604,27,8,2125.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:9_x:2375.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:9_x:2375.00_y:3125.00_zone:1,35.17808,27,9,2375.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:10_x:2625.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:10_x:2625.00_y:3125.00_zone:1,34.98825,27,10,2625.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:11_x:2875.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:11_x:2875.00_y:3125.00_zone:1,34.93111,27,11,2875.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:12_x:3125.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:12_x:3125.00_y:3125.00_zone:1,34.86828,27,12,3125.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:13_x:3375.00_y:3125.00_zone:1,pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:27_j:13_x:3375.00_y:3125.00_zone:1,34.7825,27,13,3375.0,3125.0,icstrtlayer1,part2_01b_OUT\freyberg6_template\freyberg6.ic_strt_layer1.txt.tpl,part2_01b_OUT\freyberg6_template\org\freyberg6.ic_strt_layer1.txt,grid,none,50,15,factor,1.0,1,0.0
